,8wk,9mo,18mo,18mo-8wk,celltype,bulk.18mo,bulk.8wk,bulk.9mo
chr9_2645,0.16129032258064516,0.12903225806451613,0.2967741935483871,0.13548387096774192,L23_IT_ENT_Glut,2,0,0
chr9_4642,0.09032258064516129,0.11612903225806452,0.24516129032258063,0.15483870967741936,L23_IT_ENT_Glut,2,2,0
chr10_223,0.09032258064516129,0.07741935483870968,0.2064516129032258,0.11612903225806452,L23_IT_ENT_Glut,2,2,2
chr10_3549,0.14193548387096774,0.05161290322580645,0.23225806451612904,0.0903225806451613,L23_IT_ENT_Glut,2,0,0
chr11_472,0.05161290322580645,0.16129032258064516,0.1870967741935484,0.13548387096774195,L23_IT_ENT_Glut,2,0,0
chr11_2729,0.07096774193548387,0.0064516129032258064,0.0064516129032258064,-0.06451612903225806,L23_IT_ENT_Glut,0,0,0
chr11_3280,0.0967741935483871,0.11612903225806452,0.23870967741935484,0.14193548387096774,L23_IT_ENT_Glut,2,2,2
chr11_3577,0.0064516129032258064,0.04516129032258064,0.12258064516129032,0.11612903225806451,L23_IT_ENT_Glut,0,0,0
chr12_486,0.18064516129032257,0.17419354838709677,0.33548387096774196,0.1548387096774194,L23_IT_ENT_Glut,2,2,2
chr12_1076,0.0,0.0064516129032258064,0.06451612903225806,0.06451612903225806,L23_IT_ENT_Glut,0,0,0
chr12_4300,0.03870967741935484,0.0064516129032258064,0.0967741935483871,0.058064516129032254,L23_IT_ENT_Glut,0,0,0
chr13_2419,0.12258064516129032,0.2967741935483871,0.3225806451612903,0.2,L23_IT_ENT_Glut,2,2,0
chr14_1418,0.025806451612903226,0.012903225806451613,0.1032258064516129,0.07741935483870968,L23_IT_ENT_Glut,0,0,0
chr16_2137,0.0,0.0064516129032258064,0.05806451612903226,0.05806451612903226,L23_IT_ENT_Glut,0,0,0
chr17_601,0.13548387096774195,0.3096774193548387,0.2903225806451613,0.15483870967741936,L23_IT_ENT_Glut,0,2,0
chr17_3491,0.1935483870967742,0.2709677419354839,0.3870967741935484,0.1935483870967742,L23_IT_ENT_Glut,2,2,2
chr19_1842,0.14193548387096774,0.25806451612903225,0.3548387096774194,0.21290322580645163,L23_IT_ENT_Glut,2,2,2
chr1_1034,0.09836065573770492,0.03278688524590164,0.18032786885245902,0.0819672131147541,L5_NP_CTX_Glut,2,2,2
chr1_1490,0.13934426229508196,0.08196721311475409,0.2540983606557377,0.11475409836065575,L5_NP_CTX_Glut,2,2,2
chr1_7193,0.08196721311475409,0.09836065573770492,0.23770491803278687,0.1557377049180328,L5_NP_CTX_Glut,2,0,2
chr6_1337,0.04918032786885246,0.03278688524590164,0.16393442622950818,0.11475409836065573,L5_NP_CTX_Glut,2,0,0
chr6_3985,0.1557377049180328,0.09836065573770492,0.2786885245901639,0.12295081967213112,L5_NP_CTX_Glut,2,2,2
chr7_800,0.09016393442622951,0.0,0.01639344262295082,-0.07377049180327869,L5_NP_CTX_Glut,1,1,0
chr7_2575,0.05737704918032787,0.05737704918032787,0.21311475409836064,0.15573770491803277,L5_NP_CTX_Glut,2,0,0
chr7_3926,0.05737704918032787,0.05737704918032787,0.19672131147540983,0.13934426229508196,L5_NP_CTX_Glut,0,0,0
chr8_3229,0.16393442622950818,0.03278688524590164,0.23770491803278687,0.07377049180327869,L5_NP_CTX_Glut,2,2,0
chr9_436,0.10655737704918032,0.0,0.040983606557377046,-0.06557377049180327,L5_NP_CTX_Glut,2,0,2
chr9_1277,0.09016393442622951,0.08196721311475409,0.23770491803278687,0.14754098360655737,L5_NP_CTX_Glut,2,2,0
chr10_4395,0.07377049180327869,0.05737704918032787,0.22131147540983606,0.14754098360655737,L5_NP_CTX_Glut,1,1,1
chr14_2606,0.0,0.07377049180327869,0.14754098360655737,0.14754098360655737,L5_NP_CTX_Glut,1,0,1
chr15_1531,0.00819672131147541,0.1557377049180328,0.1557377049180328,0.14754098360655737,L5_NP_CTX_Glut,2,0,2
chr17_2332,0.05737704918032787,0.0,0.0,-0.05737704918032787,L5_NP_CTX_Glut,0,0,0
chr18_1690,0.10655737704918032,0.08196721311475409,0.2540983606557377,0.14754098360655737,L5_NP_CTX_Glut,2,0,0
chr18_2118,0.01639344262295082,0.040983606557377046,0.13114754098360656,0.11475409836065574,L5_NP_CTX_Glut,0,0,0
chr1_5099,0.17221135029354206,0.20156555772994128,0.2837573385518591,0.11154598825831702,OPC_NN,2,2,2
chr3_1404,0.09980430528375733,0.1506849315068493,0.18786692759295498,0.08806262230919765,OPC_NN,2,2,2
chr3_4737,0.07632093933463796,0.1506849315068493,0.15655577299412915,0.08023483365949119,OPC_NN,2,0,2
chr4_6046,0.09001956947162426,0.07240704500978473,0.14285714285714285,0.05283757338551859,OPC_NN,1,1,0
chr5_232,0.07632093933463796,0.14090019569471623,0.07045009784735812,-0.005870841487279843,OPC_NN,2,2,2
chr5_2985,0.050880626223091974,0.13307240704500978,0.09784735812133072,0.046966731898238745,OPC_NN,0,2,2
chr5_6055,0.11741682974559686,0.16634050880626222,0.2054794520547945,0.08806262230919765,OPC_NN,2,2,2
chr6_3587,0.10567514677103718,0.18786692759295498,0.19569471624266144,0.09001956947162426,OPC_NN,2,2,2
chr6_3888,0.05675146771037182,0.08806262230919765,0.12524461839530332,0.0684931506849315,OPC_NN,0,0,0
chr7_267,0.0273972602739726,0.07436399217221135,0.0821917808219178,0.0547945205479452,OPC_NN,0,0,0
chr7_790,0.13894324853228962,0.22113502935420742,0.14481409001956946,0.005870841487279843,OPC_NN,1,1,1
chr7_1468,0.03522504892367906,0.09393346379647749,0.06262230919765166,0.0273972602739726,OPC_NN,0,0,0
chr7_2342,0.0273972602739726,0.04892367906066536,0.0821917808219178,0.0547945205479452,OPC_NN,2,0,0
chr7_3254,0.07436399217221135,0.15851272015655576,0.15459882583170254,0.08023483365949119,OPC_NN,0,0,2
chr7_4444,0.09980430528375733,0.18003913894324852,0.11937377690802348,0.019569471624266144,OPC_NN,0,0,0
chr9_2053,0.0821917808219178,0.1506849315068493,0.15655577299412915,0.07436399217221135,OPC_NN,2,2,2
chr10_3021,0.14285714285714285,0.22700587084148727,0.15459882583170254,0.011741682974559686,OPC_NN,2,2,2
chr11_472,0.060665362035225046,0.1506849315068493,0.1350293542074364,0.07436399217221135,OPC_NN,2,0,2
chr11_1193,0.0273972602739726,0.05870841487279843,0.08610567514677103,0.05870841487279843,OPC_NN,0,2,2
chr13_366,0.043052837573385516,0.046966731898238745,0.09980430528375733,0.05675146771037182,OPC_NN,0,1,0
chr13_4439,0.060665362035225046,0.06457925636007827,0.13307240704500978,0.07240704500978473,OPC_NN,0,0,0
chr14_4148,0.08023483365949119,0.12524461839530332,0.15851272015655576,0.07827788649706457,OPC_NN,1,1,1
chr15_2135,0.08610567514677103,0.14481409001956946,0.17416829745596868,0.08806262230919765,OPC_NN,2,2,2
chr15_4023,0.09393346379647749,0.18199608610567514,0.15655577299412915,0.06262230919765166,OPC_NN,1,0,1
chr16_173,0.15851272015655576,0.13111545988258316,0.2191780821917808,0.060665362035225046,OPC_NN,2,2,1
chr16_547,0.046966731898238745,0.11154598825831702,0.07240704500978473,0.025440313111545987,OPC_NN,0,0,0
chr17_1384,0.0547945205479452,0.0958904109589041,0.12524461839530332,0.07045009784735812,OPC_NN,2,0,0
chr17_1925,0.09393346379647749,0.17416829745596868,0.14090019569471623,0.046966731898238745,OPC_NN,2,2,2
chr17_2714,0.0684931506849315,0.13894324853228962,0.09393346379647749,0.025440313111545987,OPC_NN,2,2,2
chr19_190,0.0684931506849315,0.046966731898238745,0.1095890410958904,0.0410958904109589,OPC_NN,0,0,0
chr19_1004,0.046966731898238745,0.07827788649706457,0.11350293542074363,0.06653620352250489,OPC_NN,0,0,0
chr19_2119,0.18199608610567514,0.15459882583170254,0.2602739726027397,0.07827788649706457,OPC_NN,2,2,2
chr1_5667,0.0,0.1188118811881188,0.039603960396039604,0.039603960396039604,SUB-ProS_Glut,0,0,0
chr1_6071,0.09900990099009901,0.15841584158415842,0.297029702970297,0.198019801980198,SUB-ProS_Glut,2,0,0
chr1_6429,0.0891089108910891,0.07920792079207921,0.25742574257425743,0.16831683168316833,SUB-ProS_Glut,2,2,2
chr2_185,0.0594059405940594,0.19801980198019803,0.04950495049504951,-0.009900990099009896,SUB-ProS_Glut,0,1,0
chr2_383,0.06930693069306931,0.0,0.0,-0.06930693069306931,SUB-ProS_Glut,0,0,0
chr2_5062,0.0297029702970297,0.009900990099009901,0.13861386138613863,0.10891089108910892,SUB-ProS_Glut,2,0,0
chr3_2280,0.0297029702970297,0.039603960396039604,0.16831683168316833,0.13861386138613863,SUB-ProS_Glut,2,0,0
chr4_1062,0.0297029702970297,0.0891089108910891,0.18811881188118812,0.15841584158415842,SUB-ProS_Glut,2,0,2
chr4_1346,0.09900990099009901,0.0,0.019801980198019802,-0.07920792079207921,SUB-ProS_Glut,0,0,0
chr4_4690,0.06930693069306931,0.0891089108910891,0.24752475247524752,0.1782178217821782,SUB-ProS_Glut,2,2,0
chr4_5094,0.07920792079207921,0.12871287128712872,0.297029702970297,0.2178217821782178,SUB-ProS_Glut,2,2,2
chr5_4108,0.0891089108910891,0.0297029702970297,0.19801980198019803,0.10891089108910892,SUB-ProS_Glut,2,0,0
chr5_4117,0.06930693069306931,0.2871287128712871,0.18811881188118812,0.1188118811881188,SUB-ProS_Glut,2,0,2
chr6_1673,0.009900990099009901,0.1485148514851485,0.0297029702970297,0.0198019801980198,SUB-ProS_Glut,0,0,0
chr6_3444,0.0297029702970297,0.21782178217821782,0.1782178217821782,0.1485148514851485,SUB-ProS_Glut,1,0,1
chr6_5259,0.009900990099009901,0.009900990099009901,0.10891089108910891,0.09900990099009901,SUB-ProS_Glut,2,0,2
chr9_176,0.039603960396039604,0.019801980198019802,0.1782178217821782,0.1386138613861386,SUB-ProS_Glut,2,1,0
chr9_3001,0.21782178217821782,0.039603960396039604,0.15841584158415842,-0.0594059405940594,SUB-ProS_Glut,0,0,0
chr11_4052,0.04950495049504951,0.19801980198019803,0.06930693069306931,0.019801980198019806,SUB-ProS_Glut,0,0,1
chr14_3757,0.0,0.12871287128712872,0.18811881188118812,0.18811881188118812,SUB-ProS_Glut,2,0,2
chr18_950,0.039603960396039604,0.009900990099009901,0.12871287128712872,0.0891089108910891,SUB-ProS_Glut,1,0,0
chr19_465,0.0297029702970297,0.019801980198019802,0.13861386138613863,0.10891089108910892,SUB-ProS_Glut,0,0,0
chr1_6689,0.12790697674418605,0.04263565891472868,0.06201550387596899,-0.06589147286821706,PAG_Glut,1,1,0
chr4_5301,0.08527131782945736,0.07751937984496124,0.20155038759689922,0.11627906976744186,PAG_Glut,0,1,0
chr5_271,0.015503875968992248,0.003875968992248062,0.05426356589147287,0.03875968992248062,PAG_Glut,0,0,0
chr7_684,0.023255813953488372,0.03875968992248062,0.09302325581395349,0.06976744186046512,PAG_Glut,1,1,0
chr8_4014,0.027131782945736434,0.011627906976744186,0.07364341085271318,0.04651162790697675,PAG_Glut,0,0,0
chr9_4129,0.09302325581395349,0.03488372093023256,0.023255813953488372,-0.06976744186046512,PAG_Glut,0,1,0
chr11_3511,0.031007751937984496,0.03875968992248062,0.10465116279069768,0.07364341085271318,PAG_Glut,0,0,0
chr11_3626,0.12015503875968993,0.12015503875968993,0.2364341085271318,0.11627906976744186,PAG_Glut,0,0,0
chr11_3955,0.10852713178294573,0.07364341085271318,0.023255813953488372,-0.08527131782945736,PAG_Glut,1,1,0
chr11_4849,0.1937984496124031,0.10852713178294573,0.2364341085271318,0.042635658914728675,PAG_Glut,2,1,1
chr13_3710,0.08139534883720931,0.06589147286821706,0.16279069767441862,0.08139534883720931,PAG_Glut,0,2,2
chr15_2812,0.007751937984496124,0.015503875968992248,0.05813953488372093,0.050387596899224806,PAG_Glut,0,0,0
chr16_975,0.050387596899224806,0.09689922480620156,0.01937984496124031,-0.031007751937984496,PAG_Glut,0,0,0
chr18_1314,0.1434108527131783,0.046511627906976744,0.13178294573643412,-0.011627906976744179,PAG_Glut,2,2,2
chr19_698,0.14728682170542637,0.08914728682170543,0.046511627906976744,-0.10077519379844962,PAG_Glut,0,2,0
chr19_1635,0.03875968992248062,0.050387596899224806,0.11627906976744186,0.07751937984496124,PAG_Glut,0,0,0
chr1_3148,0.08530805687203792,0.1895734597156398,0.08530805687203792,0.0,PB_Evx2_Glut,0,2,2
chr2_821,0.0947867298578199,0.018957345971563982,0.023696682464454975,-0.07109004739336493,PB_Evx2_Glut,0,0,0
chr3_1572,0.009478672985781991,0.02843601895734597,0.08056872037914692,0.07109004739336493,PB_Evx2_Glut,0,0,0
chr4_5466,0.26066350710900477,0.22748815165876776,0.3933649289099526,0.13270142180094785,PB_Evx2_Glut,2,2,2
chr5_3486,0.014218009478672985,0.08530805687203792,0.023696682464454975,0.00947867298578199,PB_Evx2_Glut,0,0,0
chr5_5649,0.061611374407582936,0.052132701421800945,0.14691943127962084,0.08530805687203791,PB_Evx2_Glut,2,2,2
chr6_4194,0.02843601895734597,0.07582938388625593,0.004739336492890996,-0.023696682464454975,PB_Evx2_Glut,0,0,0
chr10_1300,0.018957345971563982,0.08530805687203792,0.023696682464454975,0.004739336492890992,PB_Evx2_Glut,0,0,0
chr11_1205,0.03317535545023697,0.018957345971563982,0.10426540284360189,0.07109004739336491,PB_Evx2_Glut,1,0,0
chr14_513,0.04265402843601896,0.07109004739336493,0.14691943127962084,0.10426540284360189,PB_Evx2_Glut,0,0,0
chr14_729,0.10426540284360189,0.09004739336492891,0.2132701421800948,0.1090047393364929,PB_Evx2_Glut,2,0,2
chr14_2554,0.15165876777251186,0.23696682464454977,0.3412322274881517,0.18957345971563982,PB_Evx2_Glut,2,2,2
chr15_1777,0.04265402843601896,0.10900473933649289,0.15639810426540285,0.1137440758293839,PB_Evx2_Glut,2,2,2
chr1_667,0.01818181818181818,0.03636363636363636,0.08727272727272728,0.06909090909090909,L6bCT_ENT_Glut,2,0,2
chr1_1033,0.10909090909090909,0.08363636363636363,0.19272727272727272,0.08363636363636363,L6bCT_ENT_Glut,2,2,2
chr1_2420,0.04363636363636364,0.05090909090909091,0.12363636363636364,0.08,L6bCT_ENT_Glut,2,0,0
chr1_2955,0.24727272727272728,0.37454545454545457,0.43636363636363634,0.18909090909090906,L6bCT_ENT_Glut,2,2,2
chr1_4152,0.01090909090909091,0.02909090909090909,0.08,0.06909090909090909,L6bCT_ENT_Glut,0,2,0
chr1_4956,0.02909090909090909,0.0036363636363636364,0.05818181818181818,0.02909090909090909,L6bCT_ENT_Glut,0,0,0
chr1_5080,0.04,0.06181818181818182,0.12363636363636364,0.08363636363636365,L6bCT_ENT_Glut,2,2,2
chr1_5876,0.01090909090909091,0.04363636363636364,0.08,0.06909090909090909,L6bCT_ENT_Glut,2,2,2
chr1_7089,0.05090909090909091,0.03636363636363636,0.12,0.06909090909090909,L6bCT_ENT_Glut,0,0,0
chr2_797,0.03636363636363636,0.05818181818181818,0.12363636363636364,0.08727272727272728,L6bCT_ENT_Glut,2,0,0
chr2_1494,0.13454545454545455,0.15636363636363637,0.2545454545454545,0.11999999999999997,L6bCT_ENT_Glut,2,2,2
chr2_1707,0.06181818181818182,0.08363636363636363,0.18181818181818182,0.12,L6bCT_ENT_Glut,2,2,2
chr2_2128,0.08363636363636363,0.09454545454545454,0.1781818181818182,0.09454545454545456,L6bCT_ENT_Glut,0,2,2
chr2_2189,0.05454545454545454,0.07272727272727272,0.14181818181818182,0.08727272727272728,L6bCT_ENT_Glut,2,0,0
chr2_2347,0.2,0.1890909090909091,0.32727272727272727,0.12727272727272726,L6bCT_ENT_Glut,2,2,2
chr2_3282,0.04363636363636364,0.06181818181818182,0.14909090909090908,0.10545454545454544,L6bCT_ENT_Glut,2,0,2
chr2_3826,0.02181818181818182,0.014545454545454545,0.06909090909090909,0.04727272727272727,L6bCT_ENT_Glut,0,0,0
chr2_5446,0.08,0.06545454545454546,0.15636363636363637,0.07636363636363637,L6bCT_ENT_Glut,0,0,0
chr2_5507,0.01818181818181818,0.01090909090909091,0.06545454545454546,0.04727272727272728,L6bCT_ENT_Glut,0,0,0
chr2_5639,0.007272727272727273,0.03272727272727273,0.07272727272727272,0.06545454545454545,L6bCT_ENT_Glut,0,0,0
chr2_5977,0.01818181818181818,0.02909090909090909,0.08363636363636363,0.06545454545454546,L6bCT_ENT_Glut,0,2,0
chr2_6424,0.07272727272727272,0.18181818181818182,0.14909090909090908,0.07636363636363636,L6bCT_ENT_Glut,2,2,2
chr2_6448,0.05090909090909091,0.05454545454545454,0.13454545454545455,0.08363636363636365,L6bCT_ENT_Glut,0,0,0
chr2_6848,0.02181818181818182,0.014545454545454545,0.06909090909090909,0.04727272727272727,L6bCT_ENT_Glut,0,0,0
chr3_3471,0.08,0.08,0.16727272727272727,0.08727272727272727,L6bCT_ENT_Glut,2,2,2
chr3_4892,0.13454545454545455,0.2290909090909091,0.2581818181818182,0.12363636363636363,L6bCT_ENT_Glut,2,2,2
chr3_5538,0.13090909090909092,0.17454545454545456,0.2545454545454545,0.1236363636363636,L6bCT_ENT_Glut,2,2,2
chr3_5861,0.03272727272727273,0.04363636363636364,0.10545454545454545,0.07272727272727272,L6bCT_ENT_Glut,0,0,0
chr4_2330,0.20727272727272728,0.15636363636363637,0.2872727272727273,0.08000000000000002,L6bCT_ENT_Glut,2,2,2
chr4_3405,0.15636363636363637,0.1781818181818182,0.28363636363636363,0.12727272727272726,L6bCT_ENT_Glut,2,0,0
chr4_3432,0.10909090909090909,0.10181818181818182,0.2,0.09090909090909093,L6bCT_ENT_Glut,2,0,0
chr4_3948,0.04363636363636364,0.04363636363636364,0.11636363636363636,0.07272727272727272,L6bCT_ENT_Glut,2,2,2
chr4_5094,0.1709090909090909,0.1890909090909091,0.29818181818181816,0.12727272727272726,L6bCT_ENT_Glut,2,2,2
chr5_211,0.06909090909090909,0.09818181818181818,0.1709090909090909,0.10181818181818181,L6bCT_ENT_Glut,0,0,0
chr5_1286,0.07272727272727272,0.18545454545454546,0.12,0.04727272727272727,L6bCT_ENT_Glut,0,0,0
chr5_2571,0.04727272727272727,0.08363636363636363,0.14181818181818182,0.09454545454545454,L6bCT_ENT_Glut,2,0,0
chr5_4316,0.06909090909090909,0.15272727272727274,0.07272727272727272,0.003636363636363632,L6bCT_ENT_Glut,2,2,2
chr5_5260,0.13818181818181818,0.08727272727272728,0.22181818181818183,0.08363636363636365,L6bCT_ENT_Glut,2,0,0
chr5_6027,0.09454545454545454,0.10181818181818182,0.21818181818181817,0.12363636363636363,L6bCT_ENT_Glut,2,0,0
chr6_1828,0.0036363636363636364,0.014545454545454545,0.05818181818181818,0.05454545454545454,L6bCT_ENT_Glut,0,0,0
chr6_2673,0.025454545454545455,0.05090909090909091,0.10545454545454545,0.08,L6bCT_ENT_Glut,2,2,2
chr6_3030,0.0036363636363636364,0.01818181818181818,0.06181818181818182,0.05818181818181818,L6bCT_ENT_Glut,0,0,0
chr6_3630,0.06545454545454546,0.08727272727272728,0.1781818181818182,0.11272727272727273,L6bCT_ENT_Glut,0,0,0
chr6_4425,0.06909090909090909,0.02909090909090909,0.11636363636363636,0.04727272727272727,L6bCT_ENT_Glut,0,0,0
chr6_4521,0.1709090909090909,0.18181818181818182,0.3018181818181818,0.13090909090909092,L6bCT_ENT_Glut,2,2,2
chr6_5059,0.10545454545454545,0.15272727272727274,0.22181818181818183,0.11636363636363638,L6bCT_ENT_Glut,2,2,2
chr7_651,0.06545454545454546,0.16727272727272727,0.10181818181818182,0.03636363636363636,L6bCT_ENT_Glut,0,0,2
chr7_1494,0.14909090909090908,0.2509090909090909,0.2909090909090909,0.14181818181818182,L6bCT_ENT_Glut,2,2,2
chr7_1688,0.0036363636363636364,0.01818181818181818,0.05454545454545454,0.050909090909090904,L6bCT_ENT_Glut,0,0,0
chr7_2229,0.04363636363636364,0.04363636363636364,0.12363636363636364,0.08,L6bCT_ENT_Glut,2,2,0
chr7_2336,0.04,0.025454545454545455,0.09454545454545454,0.05454545454545454,L6bCT_ENT_Glut,0,0,0
chr7_2533,0.05454545454545454,0.04727272727272727,0.12363636363636364,0.06909090909090909,L6bCT_ENT_Glut,2,0,0
chr7_3118,0.025454545454545455,0.01818181818181818,0.08,0.05454545454545455,L6bCT_ENT_Glut,0,0,0
chr7_3246,0.025454545454545455,0.07272727272727272,0.10545454545454545,0.08,L6bCT_ENT_Glut,0,0,0
chr7_4626,0.01090909090909091,0.02181818181818182,0.06909090909090909,0.05818181818181818,L6bCT_ENT_Glut,0,0,0
chr7_4824,0.10909090909090909,0.10181818181818182,0.24363636363636362,0.13454545454545452,L6bCT_ENT_Glut,2,2,2
chr7_4867,0.09454545454545454,0.12363636363636364,0.21818181818181817,0.12363636363636363,L6bCT_ENT_Glut,2,2,0
chr8_637,0.02909090909090909,0.04727272727272727,0.10545454545454545,0.07636363636363636,L6bCT_ENT_Glut,2,2,0
chr8_944,0.10909090909090909,0.10909090909090909,0.21818181818181817,0.10909090909090909,L6bCT_ENT_Glut,2,2,2
chr8_1010,0.12363636363636364,0.20727272727272728,0.2509090909090909,0.12727272727272726,L6bCT_ENT_Glut,2,2,0
chr8_1637,0.01818181818181818,0.08363636363636363,0.09818181818181818,0.07999999999999999,L6bCT_ENT_Glut,2,2,2
chr8_2402,0.014545454545454545,0.02181818181818182,0.07272727272727272,0.05818181818181818,L6bCT_ENT_Glut,0,0,0
chr8_3477,0.16363636363636364,0.18181818181818182,0.28363636363636363,0.12,L6bCT_ENT_Glut,2,2,2
chr9_1130,0.20727272727272728,0.1709090909090909,0.3090909090909091,0.10181818181818181,L6bCT_ENT_Glut,2,2,2
chr9_3051,0.06181818181818182,0.08363636363636363,0.15636363636363637,0.09454545454545454,L6bCT_ENT_Glut,0,2,0
chr9_3111,0.04727272727272727,0.12,0.14909090909090908,0.10181818181818181,L6bCT_ENT_Glut,2,0,0
chr9_4017,0.08727272727272728,0.13818181818181818,0.2109090909090909,0.12363636363636363,L6bCT_ENT_Glut,2,0,2
chr9_4160,0.2,0.2545454545454545,0.3490909090909091,0.1490909090909091,L6bCT_ENT_Glut,2,2,2
chr9_4909,0.13454545454545455,0.1781818181818182,0.3018181818181818,0.16727272727272727,L6bCT_ENT_Glut,2,0,2
chr10_391,0.11272727272727273,0.2,0.23272727272727273,0.12,L6bCT_ENT_Glut,2,2,2
chr10_505,0.03636363636363636,0.03636363636363636,0.10545454545454545,0.06909090909090909,L6bCT_ENT_Glut,2,0,0
chr10_729,0.05818181818181818,0.12727272727272726,0.1781818181818182,0.12000000000000001,L6bCT_ENT_Glut,2,0,2
chr10_1223,0.12727272727272726,0.18545454545454546,0.2545454545454545,0.12727272727272726,L6bCT_ENT_Glut,2,0,2
chr10_3785,0.09454545454545454,0.09090909090909091,0.19272727272727272,0.09818181818181818,L6bCT_ENT_Glut,2,2,2
chr10_3893,0.07272727272727272,0.15636363636363637,0.19636363636363635,0.12363636363636363,L6bCT_ENT_Glut,2,2,2
chr11_178,0.08,0.14545454545454545,0.2,0.12000000000000001,L6bCT_ENT_Glut,2,2,2
chr11_1164,0.11636363636363636,0.16727272727272727,0.24,0.12363636363636363,L6bCT_ENT_Glut,2,2,2
chr11_1490,0.07272727272727272,0.09090909090909091,0.1781818181818182,0.10545454545454547,L6bCT_ENT_Glut,2,2,2
